fact_id,unique_id,time_id,location_id,indicator_key,batch_id,data_value
16559,742302,50,80,4,3,7.670414078
16560,741141,50,56,5,3,22.13043181
16561,742410,50,56,4,3,7.855239585
16562,741171,50,30,5,3,18.11253001
16563,741144,50,61,5,3,19.18539662
16564,742356,50,87,4,3,6.543910861
16565,741165,50,32,5,3,19.30604564
16566,742542,50,31,4,3,6.294422271
16567,742239,50,118,4,3,8.224712887
16568,740983,49,113,5,3,20.06297484
16569,742165,49,125,4,3,6.322058055
16570,740962,49,106,5,3,26.71253911
16571,741289,49,50,5,3,18.98386095
16572,742414,49,60,4,3,7.113967254
16573,742492,49,6,4,3,6.77063039
16574,741268,49,25,5,3,20.07324923
16575,741214,49,57,5,3,23.43546409
16576,742207,49,102,4,3,6.684419275
16577,740980,49,139,5,3,22.91679062
16578,741064,49,97,5,3,20.45978531
16579,741121,49,65,5,3,20.89668004
16580,741004,49,129,5,3,19.04557254
16581,742504,49,23,4,3,6.654108086
16582,742483,49,57,4,3,7.28062028
16583,742270,49,131,4,3,6.482848181
16584,741016,49,130,5,3,17.53829412
16585,742537,49,25,4,3,6.523404116
16586,741187,49,58,5,3,18.93816458
16587,742156,49,4,4,3,6.678513402
16588,741205,49,13,5,3,23.07006868
16589,742546,49,54,4,3,6.434144663
16590,742552,49,34,4,3,6.583811004
16591,741157,49,62,5,3,20.21951561
16592,742399,49,38,4,3,7.721812086
16593,741007,49,127,5,3,20.82051999
16594,740887,49,4,5,3,20.73316681
16595,742276,49,127,4,3,6.608912463
16596,742168,49,114,4,3,6.408438312
16597,742282,49,141,4,3,6.495772269
16598,740950,49,105,5,3,21.81903902
16599,742555,49,46,4,3,6.621152709
16600,742402,49,15,4,3,8.210055018
16601,742450,49,49,4,3,6.341320835
16602,741109,49,66,5,3,19.17208154
16603,742384,49,91,4,3,6.49827416
16604,740944,49,140,5,3,24.12098756
16605,740923,49,112,5,3,22.24045642
16606,740956,49,137,5,3,22.80826284
16607,742198,49,103,4,3,6.651149578
16608,741115,49,91,5,3,18.0318932
16609,741091,49,81,5,3,20.87859767
16610,741226,49,10,5,3,22.83229057
16611,741286,49,46,5,3,20.08999115
16612,742435,49,42,4,3,6.632313723
16613,742318,49,75,4,3,6.646496231
16614,742273,49,129,4,3,6.331845777
16615,741211,49,44,5,3,23.79818534
16616,742201,49,110,4,3,6.646496231
16617,742147,49,1,4,3,6.56557709
16618,742375,49,94,4,3,7.843774786
16619,742441,49,26,4,3,6.714223259
16620,741181,49,49,5,3,17.97062937
16621,742405,49,39,4,3,9.067792916
16622,742255,49,100,4,3,6.409598292
16623,742390,49,65,4,3,6.736339132
16624,741034,49,74,5,3,23.90034361
16625,741022,49,84,5,3,19.18249501
16626,741202,49,8,5,3,23.41296519
16627,742465,49,28,4,3,8.080634674
16628,740890,49,5,5,3,18.72074056
16629,740929,49,103,5,3,23.00687944
16630,741247,49,24,5,3,21.19501304
16631,740965,49,116,5,3,26.99836891
16632,742357,49,92,4,3,6.524562413
16633,741154,49,19,5,3,21.9958319
16634,742306,49,67,4,3,6.784997881
16635,741184,49,45,5,3,20.20105589
16636,742321,49,70,4,3,6.551944631
16637,742345,49,83,4,3,7.362022469
16638,742336,49,71,4,3,6.741874433
16639,741175,49,9,5,3,20.68311406
16640,741217,49,17,5,3,23.30952501
16641,742243,49,124,4,3,7.710772492
16642,742279,49,133,4,3,6.507185457
16643,741232,49,16,5,3,21.02377569
16644,741085,49,87,5,3,21.47540613
16645,742366,49,88,4,3,6.331845777
16646,740893,49,122,5,3,18.02258258
16647,741238,49,51,5,3,21.85758448
16648,742324,49,68,4,3,6.684419275
16649,742564,49,52,4,3,6.478966029
16650,742225,49,137,4,3,6.839045172
16651,740995,49,132,5,3,21.28522479
16652,740911,49,120,5,3,21.86906445
16653,742516,49,24,4,3,6.528260119
16654,740968,49,118,5,3,25.41772516
16655,740947,49,138,5,3,20.45978531
16656,740986,49,100,5,3,18.62210512
16657,741160,49,43,5,3,22.11981526
16658,741250,49,37,5,3,21.63925524
16659,741235,49,23,5,3,22.60717894
16660,742387,49,89,4,3,6.835494527
16661,742249,49,139,4,3,7.354483616
16662,741253,49,64,5,3,24.10456292
16663,741277,49,54,5,3,21.06478607
16664,741283,49,34,5,3,20.85656728
16665,742498,49,11,4,3,6.660195406
16666,740977,49,123,5,3,23.0691479
16667,742543,49,35,4,3,6.666130721
16668,742315,49,69,4,3,6.651149578
16669,741031,49,80,5,3,24.77301172
16670,742240,49,135,4,3,7.904579176
16671,741049,49,75,5,3,22.76288546
16672,742252,49,113,4,3,6.501060424
16673,740998,49,121,5,3,20.8790196
16674,741190,49,41,5,3,19.65867567
16675,742525,49,33,4,3,6.706209052
16676,742528,49,21,4,3,6.828981468
16677,742363,49,90,4,3,6.48277595
16678,742285,49,130,4,3,6.499745703
16679,741199,49,27,5,3,23.85582362
16680,741010,49,133,5,3,20.07934468
16681,742426,49,62,4,3,6.819667468
16682,741094,49,90,5,3,19.77780206
16683,741220,49,53,5,3,23.12825233
16684,742534,49,47,4,3,6.574532159
16685,741013,49,141,5,3,18.87007315
16686,742246,49,123,4,3,7.362022469
16687,741130,49,38,5,3,23.90596078
16688,742192,49,112,4,3,6.804081903
16689,741133,49,15,5,3,25.80933499
16690,741151,49,14,5,3,21.92755306
16691,742519,49,37,4,3,6.816282653
16692,740899,49,114,5,3,19.32926512
16693,742228,49,136,4,3,7.099794779
16694,741280,49,7,5,3,18.87434444
16695,741106,49,94,5,3,24.58160996
16696,741112,49,85,5,3,20.33724781
16697,742360,49,81,4,3,6.690577085
16698,742513,49,18,4,3,6.697176374
16699,742549,49,7,4,3,6.390453634
16700,742486,49,17,4,3,6.886115731
16701,741208,49,20,5,3,22.06994742
16702,742378,49,66,4,3,6.407498086
16703,742267,49,121,4,3,6.69067221
16704,741139,49,56,5,3,25.88404044
16705,741196,49,28,5,3,24.96883419
16706,742237,49,118,4,3,8.37023922
16707,742501,49,16,4,3,6.581984972
16708,742234,49,116,4,3,8.289208713
16709,742189,49,101,4,3,6.784997881
16710,742174,49,108,4,3,6.759385889
16711,742222,49,111,4,3,6.819499301
16712,740896,49,125,5,3,19.18248894
16713,741076,49,83,5,3,23.0691479
16714,742195,49,134,4,3,7.272910258
16715,740938,49,102,5,3,22.26082029
16716,741127,49,29,5,3,25.31347964
16717,741040,49,77,5,3,22.24045642
16718,740941,49,107,5,3,21.64803485
16719,742522,49,64,4,3,7.931445484
16720,742333,49,97,4,3,6.808006103
16721,741172,49,26,5,3,21.33647876
16722,740884,49,3,5,3,23.67404351
16723,741136,49,39,5,3,28.35257576
16724,741241,49,12,5,3,22.88662037
16725,742471,49,8,4,3,7.023570516
16726,742153,49,3,4,3,7.462985659
16727,740902,49,126,5,3,19.5542201
16728,740971,49,135,5,3,24.08478387
16729,741178,49,36,5,3,20.0999397
16730,742348,49,98,4,3,7.354483616
16731,742420,49,14,4,3,6.720790448
16732,741262,49,48,5,3,22.56662365
16733,742216,49,138,4,3,6.807999778
16734,742561,49,55,4,3,6.577477788
16735,742183,49,117,4,3,7.991917191
16736,741043,49,93,5,3,23.41154977
16737,742291,49,84,4,3,6.322062625
16738,742354,49,87,4,3,6.716234864
16739,742300,49,80,4,3,7.991917191
16740,742468,49,27,4,3,7.288416526
16741,741295,49,52,5,3,18.82259668
16742,742303,49,74,4,3,7.310411539
16743,741163,49,32,5,3,22.37779025
16744,741271,49,31,5,3,19.89414969
16745,741265,49,47,5,3,21.1377716
16746,742210,49,107,4,3,6.581753595
16747,740935,49,104,5,3,21.17469782
16748,741292,49,55,5,3,20.70509364
16749,741193,49,63,5,3,18.82935167
16750,742309,49,77,4,3,6.804081903
16751,742162,49,122,4,3,6.366259841
16752,742342,49,96,4,3,6.839020945
16753,741274,49,35,5,3,21.63258776
16754,742150,49,2,4,3,6.886463032
16755,742480,49,44,4,3,7.272206793
16756,741124,49,22,5,3,25.77217279
16757,742531,49,48,4,3,7.222219737
16758,742258,49,128,4,3,6.716234864
16759,742330,49,99,4,3,7.491394425
16760,740989,49,128,5,3,21.47540613
16761,740905,49,108,5,3,20.93965076
16762,742261,49,115,4,3,6.400966565
16763,741052,49,70,5,3,21.17469782
16764,741259,49,21,5,3,22.32478638
16765,741142,49,61,5,3,22.83668871
16766,741097,49,88,5,3,19.04557254
16767,740878,49,1,5,3,19.91634153
16768,740917,49,109,5,3,23.90034361
16769,741055,49,68,5,3,22.26082029
16770,740992,49,115,5,3,20.00034982
16771,741244,49,18,5,3,22.90000661
16772,742177,49,119,4,3,6.588964424
16773,741223,49,6,5,3,22.37811751
16774,740974,49,124,5,3,25.67305502
16775,741229,49,11,5,3,23.12209488
16776,740914,49,117,5,3,24.77301172
16777,740953,49,111,5,3,22.03433662
16778,740908,49,119,5,3,21.49521979
16779,740926,49,134,5,3,23.4109752
16780,742231,49,106,4,3,8.569511769
16781,741145,49,60,5,3,24.05023118
16782,742429,49,43,4,3,6.907172966
16783,742411,49,61,4,3,6.835727638
16784,742396,49,29,4,3,8.601113901
16785,740920,49,101,5,3,23.08848961
16786,742447,49,36,4,3,6.485340479
16787,742351,49,78,4,3,6.500092537
16788,742462,49,63,4,3,6.301807275
16789,741256,49,33,5,3,21.53392361
16790,742456,49,58,4,3,6.470316844
16791,742219,49,105,4,3,6.741867749
16792,742369,49,95,4,3,7.657733693
16793,742372,49,72,4,3,8.502505784
16794,742297,49,86,4,3,6.555343892
16795,742339,49,76,4,3,6.819499301
16796,740959,49,136,5,3,23.9994318
16797,741058,49,73,5,3,21.64803485
16798,741166,49,42,5,3,20.81815074
16799,741298,49,59,5,3,17.36374437
16800,742171,49,126,4,3,6.555343892
16801,741046,49,69,5,3,23.00687944
16802,742213,49,140,4,3,7.491394425
16803,742288,49,82,4,3,6.366259841
16804,741001,49,131,5,3,19.77808481
16805,740932,49,110,5,3,22.76288546
16806,742180,49,120,4,3,7.055217343
16807,742393,49,22,4,3,7.789747939
16808,742540,49,31,4,3,6.455631485
16809,742444,49,9,4,3,6.73846038
16810,742327,49,73,4,3,6.581753595
16811,741073,49,96,5,3,22.8081457
16812,741118,49,89,5,3,21.48186462
16813,741028,49,86,5,3,19.5542201
16814,742417,49,40,4,3,6.755322078
16815,741169,49,30,5,3,21.50564741
16816,742438,49,30,4,3,6.621893635
16817,742408,49,56,4,3,7.985021676
16818,742474,49,13,4,3,7.060204773
16819,741082,49,78,5,3,20.06197741
16820,741025,49,79,5,3,19.32926512
16821,742567,49,59,4,3,6.501186679
16822,742159,49,5,4,3,6.511465052
16823,741061,49,99,5,3,24.12098756
16824,741070,49,76,5,3,22.03433662
16825,741037,49,67,5,3,23.08848961
16826,742312,49,93,4,3,7.273208462
16827,742495,49,10,4,3,6.625950393
16828,740881,49,2,5,3,22.73678664
16829,742204,49,104,4,3,6.551944631
16830,742489,49,53,4,3,6.66773164
16831,742423,49,19,4,3,6.821440653
16832,742432,49,32,4,3,7.413674015
16833,742459,49,41,4,3,6.422725796
16834,742294,49,79,4,3,6.408438312
16835,742453,49,45,4,3,6.67587762
16836,742381,49,85,4,3,6.542620129
16837,741148,49,40,5,3,21.53274518
16838,742558,49,50,4,3,6.33109299
16839,742477,49,20,4,3,6.771351516
16840,741019,49,82,5,3,18.02258258
16841,742510,49,12,4,3,6.733893336
16842,741079,49,98,5,3,22.91679062
16843,741067,49,71,5,3,21.81898634
16844,741088,49,92,5,3,21.28584552
16845,742507,49,51,4,3,6.578671948
16846,742186,49,109,4,3,7.310411539
16847,741100,49,95,5,3,25.40715528
16848,741103,49,72,5,3,26.27910353
16849,742264,49,132,4,3,6.524448009
16850,669710,48,82,4,3,7.22
16851,667605,48,42,5,3,13.96
16852,670955,48,116,6,3,27.65
16853,667611,48,30,5,3,14.92
16854,667437,48,78,5,3,11.03
16855,669939,48,64,4,3,7.9
16856,669689,48,77,4,3,6.89
16857,667527,48,29,5,3,16.16
16858,669632,48,88,4,3,6.27
16859,670950,48,139,6,3,30.94
16860,667047,48,4,5,3,10.0
16861,669830,48,114,4,3,7.22
16862,669611,48,89,4,3,7.39
16863,670930,48,77,6,3,29.48
16864,669924,48,51,4,3,6.53
16865,669897,48,44,4,3,7.52
16866,670948,48,100,6,3,30.45
16867,670935,48,79,6,3,30.17
16868,670919,48,96,6,3,28.97
16869,667863,48,52,5,3,7.5
16870,667323,48,79,5,3,13.15
16871,669788,48,107,4,3,6.54
16872,667443,48,87,5,3,10.49
16873,669749,48,139,4,3,7.37
16874,667119,48,112,5,3,10.42
16875,667395,48,99,5,3,13.24
16876,667257,48,115,5,3,9.49
16877,670894,48,40,6,3,29.42
16878,671117,48,57,6,3,28.86
16879,667065,48,125,5,3,13.0
16880,669617,48,85,4,3,6.67
16881,670882,48,45,6,3,31.72
16882,671093,48,46,6,3,30.02
16883,667455,48,81,5,3,9.35
16884,667203,48,116,5,3,19.72
16885,667617,48,26,5,3,15.18
16886,667155,48,107,5,3,8.92
16887,669680,48,75,4,3,6.76
16888,667647,48,58,5,3,11.58
16889,667419,48,96,5,3,15.07
16890,670909,48,72,6,3,28.06
16891,669608,48,65,4,3,6.95
16892,670952,48,124,6,3,27.71
16893,667197,48,106,5,3,19.29
16894,669845,48,3,4,3,7.8
16895,669960,48,35,4,3,6.84
16896,667827,48,54,5,3,8.99
16897,669933,48,24,4,3,6.57
16898,669948,48,48,4,3,7.15
16899,669605,48,22,4,3,7.91
16900,670934,48,86,6,3,32.05
16901,667701,48,57,5,3,11.85
16902,671115,48,53,6,3,29.33
16903,669767,48,106,4,3,8.7
16904,669969,48,34,4,3,6.73
16905,669641,48,92,4,3,6.69
16906,670945,48,132,6,3,29.73
16907,669942,48,33,4,3,7.12
16908,669653,48,83,4,3,7.76
16909,667089,48,119,5,3,14.75
16910,669794,48,104,4,3,6.6
16911,669851,48,1,4,3,7.24
16912,667377,48,70,5,3,8.63
16913,670949,48,113,6,3,31.59
16914,667239,48,113,5,3,11.03
16915,669848,48,2,4,3,6.94
16916,667743,48,23,5,3,10.3
16917,667371,48,75,5,3,10.66
16918,667671,48,27,5,3,13.0
16919,670983,48,2,6,3,29.69
16920,670979,48,122,6,3,28.49
16921,669638,48,81,4,3,6.73
16922,671095,48,7,6,3,30.66
16923,670891,48,62,6,3,28.66
16924,667641,48,45,5,3,12.72
16925,669867,48,49,4,3,7.21
16926,671091,48,55,6,3,27.39
16927,670926,48,70,6,3,30.36
16928,669839,48,5,4,3,6.58
16929,667299,48,141,5,3,7.84
16930,669776,48,111,4,3,7.27
16931,670890,48,43,6,3,30.55
16932,667317,48,84,5,3,13.0
16933,667695,48,44,5,3,12.95
16934,670910,48,95,6,3,28.53
16935,669578,48,14,4,3,7.38
16936,670937,48,82,6,3,28.49
16937,670901,48,29,6,3,28.54
16938,669614,48,91,4,3,6.55
16939,669770,48,136,4,3,7.44
16940,669954,48,25,4,3,7.06
16941,667401,48,97,5,3,14.03
16942,669761,48,118,4,3,8.45
16943,669824,48,108,4,3,7.34
16944,670944,48,121,6,3,29.47
16945,669870,48,45,4,3,7.2
16946,669978,48,55,4,3,6.74
16947,670977,48,114,6,3,30.17
16948,669764,48,116,4,3,8.4
16949,667227,48,123,5,3,14.24
16950,669797,48,110,4,3,6.76
16951,667341,48,74,5,3,12.96
16952,670957,48,136,6,3,29.3
16953,667569,48,40,5,3,14.28
16954,667431,48,98,5,3,12.85
16955,669791,48,102,4,3,6.69
16956,667131,48,103,5,3,10.74
16957,667329,48,86,5,3,12.14
16958,670959,48,111,6,3,30.19
16959,669620,48,66,4,3,6.71
16960,667761,48,18,5,3,10.82
16961,669728,48,131,4,3,6.57
16962,670885,48,9,6,3,30.44
16963,670899,48,15,6,3,28.42
16964,669692,48,67,4,3,6.98
16965,667707,48,17,5,3,11.78
16966,667059,48,122,5,3,12.22
16967,667305,48,130,5,3,7.29
16968,667539,48,15,5,3,17.82
16969,667209,48,118,5,3,16.22
16970,671105,48,37,6,3,31.83
16971,667479,48,72,5,3,18.26
16972,669906,48,53,4,3,6.83
16973,670942,48,129,6,3,31.49
16974,670960,48,105,6,3,29.52
16975,671103,48,33,6,3,31.61
16976,667347,48,67,5,3,11.59
16977,667473,48,95,5,3,17.92
16978,667161,48,140,5,3,13.24
16979,667149,48,102,5,3,9.8
16980,669623,48,94,4,3,8.02
16981,667767,48,24,5,3,8.61
16982,667185,48,137,5,3,15.07
16983,669734,48,132,4,3,6.69
16984,667821,48,35,5,3,10.2
16985,669677,48,70,4,3,6.6
16986,667845,48,46,5,3,8.42
16987,667599,48,32,5,3,14.77
16988,667563,48,60,5,3,16.39
16989,667593,48,43,5,3,15.02
16990,667809,48,25,5,3,11.06
16991,671114,48,6,6,3,29.22
16992,667179,48,111,5,3,14.24
16993,669972,48,46,4,3,6.58
16994,671112,48,11,6,3,29.34
16995,669719,48,133,4,3,6.56
16996,667359,48,93,5,3,11.77
16997,669782,48,138,4,3,7.35
16998,671096,48,54,6,3,29.84
16999,671113,48,10,6,3,30.22
17000,669894,48,20,4,3,6.85
17001,667737,48,16,5,3,8.38
17002,667449,48,92,5,3,9.47
17003,671101,48,48,6,3,30.21
17004,669815,48,117,4,3,7.95
17005,667749,48,51,5,3,9.08
17006,670946,48,115,6,3,30.5
17007,669773,48,137,4,3,7.24
17008,669900,48,57,4,3,7.28
17009,670981,48,4,6,3,30.52
17010,671089,48,59,6,3,29.67
17011,670971,48,109,6,3,28.79
17012,667833,48,7,5,3,8.94
17013,667581,48,19,5,3,14.27
17014,667725,48,10,5,3,10.28
17015,669873,48,58,4,3,7.08
17016,669572,48,60,4,3,7.45
17017,669945,48,21,4,3,7.12
17018,669635,48,90,4,3,6.57
17019,669743,48,100,4,3,6.73
17020,667755,48,12,5,3,11.4
17021,667311,48,82,5,3,12.22
17022,670888,48,42,6,3,30.6
17023,669855,48,30,4,3,7.23
17024,669818,48,120,4,3,7.52
17025,669891,48,13,4,3,7.31
17026,670907,48,66,6,3,30.47
17027,667095,48,120,5,3,14.29
17028,671122,48,27,6,3,28.93
17029,670921,48,71,6,3,29.52
17030,670889,48,32,6,3,31.52
17031,670880,48,41,6,3,31.33
17032,669921,48,23,4,3,6.7
17033,667665,48,28,5,3,14.83
17034,670967,48,103,6,3,29.38
17035,671094,48,34,6,3,29.45
17036,670956,48,106,6,3,27.83
17037,670974,48,119,6,3,30.13
17038,667545,48,39,5,3,21.93
17039,671111,48,16,6,3,31.56
17040,670914,48,92,6,3,29.73
17041,667281,48,129,5,3,5.96
17042,669927,48,12,4,3,6.96
17043,667107,48,109,5,3,12.96
17044,667815,48,31,5,3,9.26
17045,667191,48,136,5,3,16.33
17046,669915,48,11,4,3,6.78
17047,669951,48,47,4,3,6.82
17048,670917,48,98,6,3,30.94
17049,669704,48,79,4,3,7.22
17050,669563,48,39,4,3,9.19
17051,671108,48,12,6,3,29.22
17052,670936,48,84,6,3,30.85
17053,669861,48,9,4,3,7.37
17054,670973,48,120,6,3,31.49
17055,667731,48,11,5,3,10.94
17056,670951,48,123,6,3,30.96
17057,667509,48,89,5,3,14.49
17058,670922,48,97,6,3,28.84
17059,667779,48,64,5,3,14.58
17060,667839,48,34,5,3,9.38
17061,669858,48,26,4,3,7.3
17062,669644,48,87,4,3,6.91
17063,669936,48,37,4,3,7.38
17064,669716,48,141,4,3,6.6
17065,669963,48,54,4,3,6.58
17066,669758,48,135,4,3,8.1
17067,667137,48,110,5,3,10.66
17068,669659,48,76,4,3,7.27
17069,669803,48,134,4,3,7.27
17070,669755,48,124,4,3,7.83
17071,670976,48,126,6,3,32.05
17072,667497,48,85,5,3,8.64
17073,670908,48,94,6,3,28.54
17074,669587,48,43,4,3,7.48
17075,671120,48,13,6,3,29.65
17076,670915,48,87,6,3,30.2
17077,671107,48,18,6,3,29.54
17078,670906,48,85,6,3,27.85
17079,670961,48,138,6,3,28.84
17080,670904,48,89,6,3,30.7
17081,670980,48,5,6,3,28.61
17082,667551,48,56,5,3,17.91
17083,670905,48,91,6,3,28.92
17084,670892,48,19,6,3,30.13
17085,669864,48,36,4,3,7.26
17086,669746,48,113,4,3,7.05
17087,670879,48,63,6,3,30.49
17088,670958,48,137,6,3,28.97
17089,667251,48,128,5,3,10.49
17090,670912,48,90,6,3,29.98
17091,669626,48,72,4,3,8.61
17092,667629,48,36,5,3,13.98
17093,670965,48,104,6,3,30.36
17094,667803,48,47,5,3,10.56
17095,670924,48,73,6,3,30.89
17096,670929,48,93,6,3,28.93
17097,670881,48,58,6,3,32.41
17098,670918,48,83,6,3,30.96
17099,667029,48,1,5,3,13.16
17100,669602,48,29,4,3,8.68
17101,667035,48,2,5,3,10.82
17102,669903,48,17,4,3,7.03
17103,670962,48,140,6,3,29.38
17104,667071,48,114,5,3,13.15
17105,669912,48,10,4,3,6.65
17106,667167,48,138,5,3,14.03
17107,670969,48,112,6,3,29.48
17108,667797,48,48,5,3,11.32
17109,669698,48,80,4,3,7.95
17110,669590,48,32,4,3,7.73
17111,669821,48,119,4,3,7.24
17112,670968,48,134,6,3,28.93
17113,669593,48,42,4,3,7.33
17114,670970,48,101,6,3,29.16
17115,669800,48,103,4,3,6.74
17116,670893,48,14,6,3,29.62
17117,667635,48,49,5,3,12.14
17118,670933,48,80,6,3,29.71
17119,667857,48,55,5,3,9.18
17120,667851,48,50,5,3,5.9
17121,669966,48,7,4,3,6.73
17122,667263,48,132,5,3,9.47
17123,669740,48,128,4,3,6.91
17124,667335,48,80,5,3,14.72
17125,667653,48,41,5,3,12.86
17126,669596,48,15,4,3,8.32
17127,669930,48,18,4,3,6.81
17128,669566,48,56,4,3,8.12
17129,667173,48,105,5,3,14.6
17130,667485,48,94,5,3,15.12
17131,670941,48,127,6,3,26.96
17132,670886,48,26,6,3,29.67
17133,670911,48,88,6,3,31.49
17134,669713,48,130,4,3,6.51
17135,669833,48,125,4,3,7.17
17136,667143,48,104,5,3,8.63
17137,669918,48,16,4,3,6.54
17138,669695,48,74,4,3,7.41
17139,667233,48,139,5,3,12.85
17140,669737,48,115,4,3,6.68
17141,670902,48,22,6,3,27.87
17142,667221,48,124,5,3,16.58
17143,667683,48,13,5,3,12.1
17144,671102,48,21,6,3,30.98
17145,667467,48,88,5,3,5.96
17146,671116,48,17,6,3,29.08
17147,667053,48,5,5,3,7.83
17148,669842,48,4,4,3,6.87
17149,669701,48,86,4,3,7.14
17150,669957,48,31,4,3,6.7
17151,667785,48,33,5,3,11.93
17152,670878,48,28,6,3,29.57
17153,670978,48,125,6,3,30.85
17154,669683,48,69,4,3,6.74
17155,669599,48,38,4,3,7.93
17156,671109,48,51,6,3,30.57
17157,667125,48,134,5,3,11.77
17158,669975,48,50,4,3,6.27
17159,670966,48,110,6,3,29.46
17160,670903,48,65,6,3,29.84
17161,671119,48,20,6,3,29.56
17162,669629,48,95,4,3,7.89
17163,670883,48,49,6,3,28.72
17164,671104,48,64,6,3,30.55
17165,669882,48,28,4,3,8.0
17166,667719,48,6,5,3,10.09
17167,670916,48,78,6,3,31.6
17168,671098,48,31,6,3,29.87
17169,667365,48,69,5,3,10.74
17170,669584,48,62,4,3,7.35
17171,669650,48,98,4,3,7.37
17172,671097,48,35,6,3,29.56
17173,671090,48,52,6,3,28.29
17174,669569,48,61,4,3,7.23
17175,669876,48,41,4,3,7.17
17176,670900,48,38,6,3,28.97
17177,669674,48,68,4,3,6.69
17178,669879,48,63,4,3,7.18
17179,669812,48,109,4,3,7.41
17180,670975,48,108,6,3,30.15
17181,669731,48,121,4,3,6.73
17182,669581,48,19,4,3,7.29
17183,671106,48,24,6,3,30.38
17184,667623,48,9,5,3,14.19
17185,670964,48,102,6,3,29.84
17186,670896,48,61,6,3,29.0
17187,671110,48,23,6,3,29.23
17188,669662,48,71,4,3,7.36
17189,670963,48,107,6,3,30.89
17190,667407,48,71,5,3,14.6
17191,669981,48,52,4,3,6.55
17192,670928,48,69,6,3,29.38
17193,671092,48,50,6,3,31.59
17194,670984,48,1,6,3,30.85
17195,667083,48,108,5,3,14.53
17196,670884,48,36,6,3,29.81
17197,667275,48,131,5,3,8.37
17198,670953,48,135,6,3,28.92
17199,670898,48,39,6,3,26.94
17200,669575,48,40,4,3,7.32
17201,670931,48,67,6,3,29.16
17202,669668,48,99,4,3,7.55
17203,667869,48,59,5,3,7.32
17204,669909,48,6,4,3,6.79
17205,670954,48,118,6,3,28.54
17206,667791,48,21,5,3,12.36
17207,667041,48,3,5,3,15.97
17208,667413,48,76,5,3,14.24
17209,669722,48,127,4,3,6.88
17210,671099,48,25,6,3,31.56
17211,667515,48,65,5,3,10.61
17212,669707,48,84,4,3,7.17
17213,667773,48,37,5,3,12.83
17214,669836,48,122,4,3,7.22
17215,667491,48,66,5,3,9.03
17216,669885,48,27,4,3,7.32
17217,667425,48,83,5,3,14.24
17218,670925,48,68,6,3,29.84
17219,669888,48,8,4,3,7.07
17220,670927,48,75,6,3,29.46
17221,667689,48,20,5,3,10.19
17222,667113,48,101,5,3,11.59
17223,667245,48,100,5,3,8.71
17224,667713,48,53,5,3,11.3
17225,669725,48,129,4,3,6.27
17226,670939,48,141,6,3,27.74
17227,669671,48,73,4,3,6.54
17228,671100,48,47,6,3,29.99
17229,670982,48,3,6,3,28.77
17230,667077,48,126,5,3,12.14
17231,667383,48,68,5,3,9.8
17232,669785,48,140,4,3,7.55
17233,669827,48,126,4,3,7.14
17234,667533,48,38,5,3,14.09
17235,670940,48,133,6,3,28.33
17236,670943,48,131,6,3,29.98
17237,670972,48,117,6,3,29.71
17238,667557,48,61,5,3,15.06
17239,670932,48,74,6,3,28.79
17240,671118,48,44,6,3,28.7
17241,667587,48,62,5,3,13.98
17242,667503,48,91,5,3,7.49
17243,669647,48,78,4,3,7.05
17244,670897,48,56,6,3,28.13
17245,667101,48,117,5,3,14.72
17246,669779,48,105,4,3,7.36
17247,670887,48,30,6,3,29.89
17248,671121,48,8,6,3,29.28
17249,669809,48,101,4,3,6.98
17250,669806,48,112,4,3,6.89
17251,670938,48,130,6,3,29.62
17252,669984,48,59,4,3,6.52
17253,669665,48,97,4,3,7.35
17254,670913,48,81,6,3,29.47
17255,667215,48,135,5,3,14.45
17256,670947,48,128,6,3,30.2
17257,669752,48,123,4,3,7.76
17258,667287,48,127,5,3,9.8
17259,667677,48,8,5,3,11.93
17260,667659,48,63,5,3,12.77
17261,667389,48,73,5,3,8.92
17262,670923,48,99,6,3,29.38
17263,669686,48,93,4,3,7.27
17264,669656,48,96,4,3,7.24
17265,667461,48,90,5,3,8.37
17266,670920,48,76,6,3,30.19
17267,667575,48,14,5,3,14.74
17268,667293,48,133,5,3,8.02
17269,670895,48,60,6,3,29.28
17270,667353,48,77,5,3,10.42
17271,667521,48,22,5,3,16.72
17272,667269,48,121,5,3,9.35
17273,669778,47,111,4,3,6.37
17274,667615,47,26,5,3,19.15
17275,669709,47,84,4,3,5.95
17276,669787,47,140,4,3,6.72
17277,669946,47,48,4,3,6.25
17278,667369,47,75,5,3,16.07
17279,667255,47,115,5,3,14.4
17280,669928,47,18,4,3,5.97
17281,669931,47,24,4,3,5.67
17282,669649,47,78,4,3,6.24
17283,669856,47,26,4,3,6.21
17284,669925,47,12,4,3,6.11
17285,669817,47,117,4,3,7.04
17286,669781,47,105,4,3,6.35
17287,669616,47,91,4,3,5.44
17288,669883,47,27,4,3,6.68
17289,669775,47,137,4,3,6.35
17290,669607,47,22,4,3,7.52
17291,669841,47,5,4,3,5.54
17292,669940,47,33,4,3,6.38
17293,669594,47,30,4,3,6.12
17294,667693,47,44,5,3,18.17
17295,669772,47,136,4,3,6.72
17296,669871,47,58,4,3,6.07
17297,669646,47,87,4,3,6.11
17298,667129,47,103,5,3,16.0
17299,667777,47,64,5,3,19.22
17300,667633,47,49,5,3,15.83
17301,669766,47,116,4,3,8.18
